feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
HILp_QI14363	diagnosis	CD	2.65174257542079	1.47136885432079	388	261	0.0746741802898124	0.153020861249616
HILp_TF52	diagnosis	UC	4.48483630921481	2.49531140143171	388	280	0.0752571838992068	0.153273286963761
C18n_QI11997	diagnosis	CD	-2.9595642679886	1.64459099156699	388	230	0.07496904876384	0.153273286963761
HILn_QI4049	diagnosis	UC	-3.16434418925859	1.76065477651214	388	104	0.0751772047790131	0.153273286963761
HILp_QI13528	diagnosis	UC	3.43278286781816	1.91610917949409	388	230	0.0761644086879193	0.154805708715283
HILp_QI3084	diagnosis	UC	-3.86043716935295	2.16233233637708	388	148	0.0772281516550766	0.156649394837884
C18n_QI13910	diagnosis	CD	3.23553373759167	1.81663846469375	388	271	0.0780636016189637	0.158023485058631
HILp_QI25051	diagnosis	CD	-2.56730005599625	1.44366091271951	388	206	0.0784102271727201	0.158404499338828
HILn_QI1447	diagnosis	UC	-3.20145793485452	1.80680526619087	388	179	0.0794437095469367	0.159846498082368
HILp_QI12250	diagnosis	UC	-3.07032366915706	1.73250774776269	388	197	0.0793688947052211	0.159846498082368
C8p_QI11909	diagnosis	CD	-2.84897675869686	1.61117978280702	388	220	0.0802146607894793	0.161073616043131
C18n_QI6993	diagnosis	CD	-2.90536904590366	1.65835462133245	388	275	0.0829885201201129	0.165977040240226
C18n_QI8357	diagnosis	CD	-2.85248304731183	1.62764435587232	388	331	0.0828848337120443	0.165977040240226
C8p_QI7663	diagnosis	CD	-2.73702180096717	1.56478453970678	388	181	0.0834078438828824	0.166482722321122
HILp_QI24228	diagnosis	UC	-2.98416700774347	1.70862334086733	388	226	0.0836747726795923	0.166682814102774
HILp_TF20	diagnosis	UC	-4.89610331765827	2.81622005428095	388	295	0.0850749901813021	0.16879958369306
C8p_QI26495	diagnosis	UC	-2.65339477414786	1.52575202010046	388	185	0.0850665629128869	0.16879958369306
HILp_QI9838	diagnosis	CD	2.75359746295972	1.59011917113485	388	207	0.0865993130168667	0.171483788152211
HILp_QI2003	diagnosis	UC	-3.45061611160157	2.00701943945513	388	193	0.0886270418214618	0.175152256564154
HILp_QI25294	diagnosis	CD	2.74327632965691	1.61168680407486	388	215	0.0919366583304702	0.181334631815523
C18n_QI13335	diagnosis	UC	-3.41362112029224	2.00941363418083	388	185	0.0924269091451372	0.181942734537672
C18n_QI13367	diagnosis	UC	-3.35145472326596	1.98232015598298	388	177	0.0939692227712927	0.184390958804576
C18n_QI13915	diagnosis	CD	-2.62703080521839	1.55355520045242	388	143	0.0940393889903336	0.184390958804576
C18n_QI13355	diagnosis	UC	-3.46501174048477	2.05477269112231	388	186	0.0948130272794063	0.185544084695511
HILp_QI3864	diagnosis	UC	-3.65125804862337	2.16652670409726	388	143	0.0950309182968847	0.185607262298603
HILp_QI20426	diagnosis	CD	-3.03315627446088	1.80143037986063	388	233	0.0953749360597853	0.185916054697437
C18n_QI13683	diagnosis	CD	2.8154012623271	1.67566991164031	388	244	0.0960722657603585	0.186911022880075
HILn_QI1864	diagnosis	CD	-2.77268751646295	1.65679595023121	388	194	0.0974548475492138	0.188865983622507
HILp_QI22010	diagnosis	CD	2.70483115638039	1.6157713331177	388	216	0.0973859587508788	0.188865983622507
HILp_QI20421	diagnosis	CD	-2.58371093940042	1.54685413500622	388	236	0.098144923206878	0.189835441405954
HILp_QI11487	diagnosis	CD	2.52627187523988	1.51882644817635	388	213	0.0994292349217784	0.191948329964823
HILp_QI9474	diagnosis	CD	-2.59978253321176	1.56703265550444	388	273	0.100404941413347	0.192926148146306
C18n_QI5197	diagnosis	UC	2.847075524734	1.7173410322542	388	243	0.100514523184225	0.192926148146306
C18n_QI13920	diagnosis	CD	-2.57950104333601	1.55571772307193	388	135	0.100506822068226	0.192926148146306
C8p_QI25895	diagnosis	CD	-2.53163181838396	1.53030207866017	388	195	0.101182795480642	0.193836772951422
HILp_QI13103	diagnosis	CD	-2.51553040044111	1.53383609884912	388	182	0.104230022966576	0.199292586934179
HILp_QI12078	diagnosis	CD	2.75569344629255	1.68479193428379	388	274	0.105203253498403	0.200387149520767
HILp_QI10262	diagnosis	CD	2.43008960893542	1.48519606159532	388	184	0.105066985712009	0.200387149520767
C8p_QI7916	diagnosis	CD	-2.54126078732729	1.56534468298034	388	179	0.107716805330498	0.204784801008552
HILp_QI9474	diagnosis	UC	-2.83098862372324	1.74915129840976	388	273	0.10876242190798	0.206380307225769
C8p_QI11976	diagnosis	UC	2.78945217003266	1.73269623177204	388	247	0.110705000508882	0.209668561569852
HILp_QI18210	diagnosis	UC	-2.82791644930101	1.75876611943848	388	246	0.111008884869089	0.209846663268599
HILn_QI1931	diagnosis	CD	2.6931260528047	1.67809909655311	388	262	0.111728399609471	0.210808301149946
C18n_QI13913	diagnosis	CD	2.56309865402458	1.6047779356906	388	135	0.11343230165166	0.21321861212718
C8p_QI28181	diagnosis	UC	-2.84801873523911	1.78314636748025	388	217	0.113366250797215	0.21321861212718
HILp_QI23693	diagnosis	UC	-2.94904941242084	1.86083550822507	388	207	0.116229867426279	0.217252088647251
C8p_QI28687	diagnosis	UC	2.68349838589622	1.69310206162239	388	186	0.116050757344661	0.217252088647251
HILp_QI8083	diagnosis	UC	-3.19029106327273	2.01219822286374	388	165	0.116022892496817	0.217252088647251
HILn_TF19	diagnosis	UC	-3.26041463062938	2.06460275383301	388	270	0.117541642773154	0.219294109651406
C8p_QI7774	diagnosis	CD	-2.49266601534576	1.58090382541967	388	181	0.11807639373058	0.219881552570912
C18n_QI13846	diagnosis	CD	2.55551985720328	1.62900631697085	388	232	0.119932588997804	0.222509441554367
HILp_QI12657	diagnosis	UC	-2.57014501161012	1.63675343841105	388	236	0.119716961622722	0.222509441554367
C8p_QI17020	diagnosis	CD	-2.57749871753676	1.6462146387383	388	253	0.120631891733283	0.223290311644917
HILp_QI14149	diagnosis	UC	-2.49271261828432	1.59226259165043	388	192	0.1208000585999	0.223290311644917
C8p_QI8017	diagnosis	CD	-2.47027919122231	1.58020933537681	388	180	0.121215227875219	0.223644331873098
HILp_QI17886	diagnosis	UC	2.85099253922857	1.83810248288411	388	164	0.124037621967375	0.22801033449885
HILp_QI13563	diagnosis	CD	2.35192863955042	1.51508776243949	388	191	0.123877984214015	0.22801033449885
HILp_QI20012	diagnosis	CD	-2.47187249149311	1.59396419074912	388	219	0.124271559990746	0.228021210992195
C18n_QI13830	diagnosis	CD	2.84629024587469	1.8376453958419	388	154	0.124606336161123	0.22821673289583
HILn_QI2178	diagnosis	UC	-2.52560254007895	1.63255069842076	388	175	0.124987866633204	0.22849701395467
HILp_TF26	diagnosis	CD	2.66341988833907	1.72620526822473	388	286	0.125990507287483	0.229864104340092
C8p_QI18814	diagnosis	CD	-2.55642316990899	1.65864252598782	388	292	0.126425257387051	0.229864104340092
C18n_TF5	diagnosis	UC	-2.45490557710583	1.59209117871217	388	309	0.126409939453126	0.229864104340092
HILp_QI12657	diagnosis	CD	-2.25398214199828	1.46327278679358	388	236	0.126969426032042	0.230434530003705
C8p_QI24569	diagnosis	CD	-2.54667772834828	1.66001257145048	388	252	0.128205966285238	0.232257185299344
C18n_QI13742	diagnosis	CD	-2.93631516079698	1.9237814849622	388	184	0.130156769155535	0.235364862849068
HILp_QI25203	diagnosis	UC	-2.98452777718627	1.96568644788477	388	259	0.132030489598502	0.237892774051354
C8p_QI21184	diagnosis	CD	2.46764968959151	1.62398783608434	388	190	0.131808828395933	0.237892774051354
HILp_QI10340	diagnosis	CD	-2.53819796070464	1.6788367707553	388	197	0.133817435169965	0.240678840233749
C8p_QI25850	diagnosis	UC	-2.70782799324027	1.79908712424619	388	236	0.135347526927949	0.242887102919448
HILp_QI10345	diagnosis	CD	2.20434777549641	1.4642533267777	388	245	0.135531003429052	0.242887102919448
C18n_QI13749	diagnosis	CD	-2.80313818827312	1.88047325297425	388	177	0.13927913305943	0.249157662002558
