feature	s__Bifidobacterium_adolescentis	s__Bifidobacterium_bifidum	s__Bifidobacterium_longum	s__Bifidobacterium_pseudocatenulatum	s__Collinsella_aerofaciens	s__Collinsella_intestinalis	s__Collinsella_stercoris	s__Eggerthella_lenta	s__Bacteroides_caccae	s__Bacteroides_cellulosilyticus	s__Bacteroides_dorei	s__Bacteroides_eggerthii	s__Bacteroides_faecis	s__Bacteroides_faecis_CAG_32	s__Bacteroides_finegoldii	s__Bacteroides_fragilis	s__Bacteroides_massiliensis	s__Bacteroides_ovatus	s__Bacteroides_stercoris	s__Bacteroides_thetaiotaomicron	s__Bacteroides_uniformis	s__Bacteroides_vulgatus	s__Bacteroides_xylanisolvens	s__Barnesiella_intestinihominis	s__Coprobacter_fastidiosus	s__Butyricimonas_synergistica	s__Butyricimonas_virosa	s__Odoribacter_splanchnicus	s__Paraprevotella_xylaniphila	s__Prevotella_copri	s__Alistipes_finegoldii	s__Alistipes_indistinctus	s__Alistipes_putredinis	s__Alistipes_shahii	s__Parabacteroides_distasonis	s__Parabacteroides_goldsteinii	s__Parabacteroides_merdae	s__Lactobacillus_rogosae	s__Streptococcus_parasanguinis	s__Streptococcus_salivarius	s__Streptococcus_thermophilus	s__Clostridium_bolteae_CAG_59	s__Clostridium_sp_CAG_242	s__Clostridium_sp_CAG_58	s__Hungatella_hathewayi	s__Intestinimonas_butyriciproducens	s__Lawsonibacter_asaccharolyticus	s__Monoglobus_pectinilyticus	s__Eubacterium_eligens	s__Eubacterium_hallii	s__Eubacterium_ramulus	s__Eubacterium_sp_CAG_38	s__Eubacterium_ventriosum	s__Anaerostipes_hadrus	s__Anaerotignum_lactatifermentans	s__Blautia_obeum	s__Blautia_sp_CAG_257	s__Blautia_wexlerae	s__Ruminococcus_gnavus	s__Ruminococcus_torques	s__Coprococcus_catus	s__Coprococcus_comes	s__Dorea_formicigenerans	s__Dorea_longicatena	s__Eisenbergiella_massiliensis	s__Eisenbergiella_tayi	s__Fusicatenibacter_saccharivorans	s__Clostridium_aldenense	s__Clostridium_asparagiforme	s__Clostridium_bolteae	s__Clostridium_citroniae	s__Clostridium_clostridioforme	s__Clostridium_lavalense	s__Clostridium_saccharolyticum	s__Clostridium_symbiosum	s__Lachnospira_pectinoschiza	s__Eubacterium_rectale	s__Roseburia_faecis	s__Roseburia_hominis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Sellimonas_intestinalis	s__Oscillibacter_sp_57_20	s__Oscillibacter_sp_CAG_241	s__Intestinibacter_bartlettii	s__Agathobaculum_butyriciproducens	s__Anaeromassilibacillus_sp_An250	s__Anaerotruncus_colihominis	s__Faecalibacterium_prausnitzii	s__Flavonifractor_plautii	s__Gemmiger_formicilis	s__Clostridium_leptum	s__Eubacterium_siraeum	s__Ruminococcaceae_bacterium_D16	s__Ruminococcus_bicirculans	s__Ruminococcus_bromii	s__Ruminococcus_lactaris	s__Ruthenibacterium_lactatiformans	s__Dielma_fastidiosa	s__Clostridium_innocuum	s__Clostridium_spiroforme	s__Erysipelatoclostridium_ramosum	s__Holdemania_filiformis	s__Firmicutes_bacterium_CAG_83	s__Firmicutes_bacterium_CAG_94	s__Acidaminococcus_intestini	s__Phascolarctobacterium_faecium	s__Dialister_invisus	s__Veillonella_atypica	s__Veillonella_dispar	s__Veillonella_infantium	s__Veillonella_parvula	s__Veillonella_sp_T11011_6	s__Parasutterella_excrementihominis	s__Sutterella_parvirubra	s__Turicimonas_muris	s__Bilophila_wadsworthia	s__Escherichia_coli	s__Haemophilus_parainfluenzae	s__Haemophilus_sp_HMSC71H05	s__Proteobacteria_bacterium_CAG_139	s__Akkermansia_muciniphila
MSM6J2OP	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	11.8186625634733	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	13.8418141950229	15.141891629394	12.2394171980489	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	6.31721148634282	-2.87913137598951	-2.87913137598951	6.77788002490596	-2.87913137598951	-2.87913137598951	-2.87913137598951	6.95452366694794	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	7.38799183838094	8.20594532558746	8.22779383770899	8.89400989331353	-2.87913137598951	5.58487198691261	7.18906520602366	-2.87913137598951	-2.87913137598951	-2.87913137598951	4.76147245040413	8.57011919481	-2.87913137598951	-2.87913137598951	9.67809449682222	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	5.80881673584922	7.26380605413514	5.08328430413155	11.3185558744797	-2.87913137598951	-2.87913137598951	10.2860443338977	10.9691280362166	8.51704676678793	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	3.78144377385018	-2.87913137598951	-2.87913137598951	12.3764870216487	9.24220548324764	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	9.03015790569968	-2.87913137598951	-2.87913137598951	7.04420782224922	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	5.49672863931008	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	6.9016799386791	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951	7.29059753076355	-2.87913137598951	-2.87913137598951	-2.87913137598951	-2.87913137598951
MSM6J2PM	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	3.92310360653354	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	9.46531682521327	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	7.81018565322488	-4.83797649733481	9.91425114681029	10.0397834952387	10.2993888290515	10.1615534122856	10.4344967888093	11.7879838581915	8.81057115362767	11.2980976672551	-4.83797649733481	6.54746780681934	6.20640027944944	10.0256180254034	-4.83797649733481	-4.83797649733481	9.1508241226444	6.91641169353254	11.700385579775	10.6293130052617	9.87746814897942	-4.83797649733481	-4.83797649733481	-4.83797649733481	5.88288711890104	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	6.95667081317105	-4.83797649733481	4.802911763117	5.90104715938034	-4.83797649733481	8.13864640181056	5.43226998442741	-4.83797649733481	6.56748624388572	4.34817363584016	-4.83797649733481	4.99406875774695	3.14170480505293	-4.83797649733481	3.65102295971065	-4.83797649733481	-4.83797649733481	-4.83797649733481	6.50937832757857	-4.83797649733481	4.60593289143917	-4.83797649733481	-4.83797649733481	8.45142727233126	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	8.23620662986475	-4.83797649733481	7.8290621861644	7.68789806101749	4.57129669724053	-4.83797649733481	11.1690402077539	-4.83797649733481	-4.83797649733481	4.78520173707895	-4.83797649733481	-4.83797649733481	10.2294483834126	6.18034112189226	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	9.14938515966103	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	6.21419839650174	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	-4.83797649733481	7.54247373504733	-4.83797649733481	4.97235355671507	4.71247234927153	-4.83797649733481	-4.83797649733481	-4.83797649733481	4.98706290887218	5.36157043978255
MSM6J2PO	9.00783180215354	6.64872156151709	7.03927246981608	-5.53214096253809	7.00751045185569	-5.53214096253809	-5.53214096253809	-5.53214096253809	7.84609023846795	-5.53214096253809	-5.53214096253809	10.6297343208143	-5.53214096253809	-5.53214096253809	-5.53214096253809	-5.53214096253809	-5.53214096253809	4.98547761912857	9.56990466912416	7.19409655985214	10.5132131207721	11.3710509976841	6.66817011700137	-5.53214096253809	-5.53214096253809	2.78684516285397	-5.53214096253809	6.49331467263308	-5.53214096253809	-5.53214096253809	-5.53214096253809	-5.53214096253809	8.29033627168474	-5.53214096253809	7.60047171092585	-5.53214096253809	9.71734660288208	-5.53214096253809	5.80417858023407	7.64524265555342	-5.53214096253809	-5.53214096253809	-5.53214096253809	-5.53214096253809	-5.53214096253809	-5.53214096253809	-5.53214096253809	-5.53214096253809	7.95554724048014	6.87274565581107	-5.53214096253809	-5.53214096253809	6.88058399829723	8.37246139017861	-5.53214096253809	4.28856262851912	-5.53214096253809	8.58949381131199	-5.53214096253809	8.8555241576253	6.5583019523096	7.610105431088	6.2145197630308	8.52542204144322	-5.53214096253809	3.62384881468801	8.10231643387877	-5.53214096253809	-5.53214096253809	-5.53214096253809	-5.53214096253809	-5.53214096253809	-5.53214096253809	-5.53214096253809	-5.53214096253809	8.01932722372402	5.88736353693812	9.08410176566604	6.55526638325518	7.6204625383538	9.07811667939728	-5.53214096253809	-5.53214096253809	-5.53214096253809	2.68421736984807	-5.53214096253809	-5.53214096253809	-5.53214096253809	11.508935432178	-5.53214096253809	7.65715369606887	-5.53214096253809	-5.53214096253809	-5.53214096253809	8.76623453727581	-5.53214096253809	-5.53214096253809	5.99617545178778	-5.53214096253809	-5.53214096253809	-5.53214096253809	-5.53214096253809	4.86363139005876	-5.53214096253809	-5.53214096253809	-5.53214096253809	5.23573331472177	-5.53214096253809	4.90903807289859	7.74567110905111	6.08081986459441	7.25609422881065	3.95059016332091	4.32115794841475	-5.53214096253809	-5.53214096253809	-5.53214096253809	-5.53214096253809	7.80312328859814	7.42626951654997	-5.53214096253809	-5.53214096253809
MSM6J2PU	10.9975045608171	8.26655766994129	6.32219254638776	-4.62863154413468	7.95296576778036	-4.62863154413468	-4.62863154413468	-4.62863154413468	8.77764832481234	-4.62863154413468	-4.62863154413468	10.1899751348127	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	8.66835886297089	4.04231224708747	10.1026179935165	11.3217305459142	9.10296574184366	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	7.35754850998007	-4.62863154413468	8.83753569912268	-4.62863154413468	9.59770373352562	7.50428421527756	-4.62863154413468	7.97923614973229	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	10.6353241257561	9.20461185353368	-4.62863154413468	-4.62863154413468	-4.62863154413468	10.1188033023326	-4.62863154413468	-4.62863154413468	-4.62863154413468	10.7537769986076	-4.62863154413468	6.46027270819879	8.39181205813599	8.25811329183035	-4.62863154413468	9.80886901819821	-4.62863154413468	6.55120993759535	6.69435542870242	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	10.7908843967602	9.36935972462454	11.7966878166343	7.98723349992942	7.88570123571046	8.67010406118334	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	6.51280986124311	-4.62863154413468	-4.62863154413468	12.32465328064	-4.62863154413468	9.41649040350945	6.96357633956267	-4.62863154413468	-4.62863154413468	10.7694740585308	-4.62863154413468	-4.62863154413468	9.61356469771803	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	10.7158941963909	-4.62863154413468	-4.62863154413468	7.96202640225741	-4.62863154413468	-4.62863154413468	-4.62863154413468	9.02424360696036	-4.62863154413468	-4.62863154413468	-4.62863154413468	-4.62863154413468	6.58953352270598	-4.62863154413468	-4.62863154413468	-4.62863154413468
MSM6J2Q1	3.07370757672759	-5.99748566383843	5.64119982474062	-5.99748566383843	4.74737509004493	-5.99748566383843	-5.99748566383843	-5.99748566383843	7.35381405423136	-5.99748566383843	4.47729212147875	5.41783799756234	-5.99748566383843	-5.99748566383843	8.36751011210886	-5.99748566383843	4.15094606997076	8.13559168657599	9.82286693902736	8.00768694346217	10.606814237258	9.82577855210489	6.27965569712303	8.13341283961341	4.19309628850373	5.69710280779587	4.11427542734517	7.27385101386402	8.87723813373977	-5.99748566383843	7.51535235732692	3.889923318485	8.94268854666032	6.7147748677582	5.95324947165892	4.55234568014294	6.57375426343507	-5.99748566383843	2.26378248673921	4.21609348166256	-5.99748566383843	-5.99748566383843	-5.99748566383843	3.62635412127423	-5.99748566383843	-5.99748566383843	-5.99748566383843	-5.99748566383843	8.64248143793052	-5.99748566383843	-5.99748566383843	6.7302071343309	-5.99748566383843	3.72753290121923	-5.99748566383843	1.24029252808501	-5.99748566383843	0.465543793082236	-5.99748566383843	4.78253256199797	-5.99748566383843	3.80954605288006	1.9438099070681	3.76794599020173	-5.99748566383843	-5.99748566383843	4.68786940181717	-5.99748566383843	-5.99748566383843	-5.99748566383843	-5.99748566383843	-5.99748566383843	-5.99748566383843	-5.99748566383843	-5.99748566383843	-5.99748566383843	6.67527574784458	6.91524497872963	7.7949108100036	5.50449007104554	-5.99748566383843	-5.99748566383843	8.19962822773539	1.63346091705202	-5.99748566383843	-5.99748566383843	-5.99748566383843	-5.99748566383843	9.87209106206194	-5.99748566383843	-5.99748566383843	-5.99748566383843	6.8277942528977	-5.99748566383843	7.15482673092575	5.63314283358801	6.00076913944888	-5.99748566383843	-5.99748566383843	-5.99748566383843	-5.99748566383843	-5.99748566383843	-5.99748566383843	4.85806508765998	-5.99748566383843	-5.99748566383843	6.44855225121575	2.06746522791071	5.0239428361475	4.58024653675457	4.43900965939733	5.43043731406185	2.59314384565099	4.38907597613284	-5.99748566383843	-5.99748566383843	-5.99748566383843	-5.99748566383843	4.75809537452664	3.42157473878623	-5.99748566383843	5.38727682985533
MSM6J2Q3	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	3.09568174277424	11.3754976751435	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	10.6466160477688	10.3834112094803	10.2120631849508	12.6313143620074	12.7916973843788	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	8.58772060825677	-4.49567530392431	-4.49567530392431	-4.49567530392431	10.8545735424058	-4.49567530392431	-4.49567530392431	-4.49567530392431	10.6965087325327	4.4586108532804	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	7.66587580387352	-4.49567530392431	6.02140202038833	6.3621884340913	-4.49567530392431	5.95827196161788	2.9948540981364	-4.49567530392431	-4.49567530392431	-4.49567530392431	9.99362681737983	-4.49567530392431	-4.49567530392431	5.97994931710091	8.19436859286132	-4.49567530392431	7.99275652257309	-4.49567530392431	-4.49567530392431	-4.49567530392431	7.58998522795065	7.95554110375974	-4.49567530392431	8.40482120685698	-4.49567530392431	-4.49567530392431	7.94337636569215	5.33421952830844	7.87311550125599	5.39882195677368	-4.49567530392431	4.47526509421814	8.08358371848369	10.6700751441674	9.66264522189039	7.3555849477576	-4.49567530392431	9.37530874920133	-4.49567530392431	-4.49567530392431	-4.49567530392431	4.84578104590941	5.29413950412324	-4.49567530392431	-4.49567530392431	9.11648330054934	8.75756018334437	-4.49567530392431	6.37519525467031	6.02572389848585	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	5.77699365964273	4.97556672496868	-4.49567530392431	-4.49567530392431	3.32074167976749	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	8.64757050972947	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431	8.16579798943641	7.84611197422658	-4.49567530392431	-4.49567530392431	-4.49567530392431	-4.49567530392431
MSM6J2QP	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	11.5462928263416	10.5541663937981	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	10.703184196167	-3.45258499240138	9.46447720760973	13.156358100818	11.2993290727108	13.3566027789265	13.3075893089416	12.5085048567452	11.3718906428436	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	11.0471031392027	-3.45258499240138	12.4826546789846	8.29106322900645	11.2115201562604	7.93399463050189	10.7254281955049	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	7.52044642630551	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	5.27826691111785	-3.45258499240138	5.35294006030813	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	8.05704504861905	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	8.51479255087569	-3.45258499240138	7.31613154975845	10.2748710992902	7.88158455133424	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	6.46584043249895	-3.45258499240138	-3.45258499240138	11.592911378665	-3.45258499240138	-3.45258499240138	4.10801617036718	-3.45258499240138	-3.45258499240138	4.25762020203115	8.26638669396784	7.81509189547208	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	5.53223400347463	-3.45258499240138	9.62101032058932	3.71830348611112	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	3.29382713617199	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138	-3.45258499240138
MSM6J2R2	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	4.48656638130477	-3.83485520559311	-3.83485520559311	-3.83485520559311	9.50395897657831	2.54696081181299	7.75975162371916	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	8.47868523372391	-3.83485520559311	6.99924009941197	-3.83485520559311	7.15299356984127	10.3853141354867	11.1672879810767	7.81644863637131	8.81529730841543	-3.83485520559311	-3.83485520559311	7.41124907759267	8.54163930878196	-3.83485520559311	14.3257819919413	5.40901664959187	-3.83485520559311	5.79557612668656	4.50345052576345	8.49670847030659	-3.83485520559311	8.43976821371322	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	5.14745469349547	-3.83485520559311	-3.83485520559311	6.06316744151195	-3.83485520559311	6.38930180334647	-3.83485520559311	-3.83485520559311	-3.83485520559311	6.9264673532439	-3.83485520559311	-3.83485520559311	6.67842509210775	-3.83485520559311	-3.83485520559311	-3.83485520559311	4.93247394220094	-3.83485520559311	5.62942946684999	4.35133078863297	7.02300853242251	-3.83485520559311	-3.83485520559311	5.77767826062082	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	8.83230960477098	-3.83485520559311	8.86677002232599	6.57848749995456	7.61652458852522	8.93089322607256	-3.83485520559311	8.7026448298339	5.50660114424061	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	11.5609447443866	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	7.84189683353483	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	4.97216775033237	-3.83485520559311	-3.83485520559311	-3.83485520559311	-3.83485520559311	7.7132539887116	-3.83485520559311	-3.83485520559311	8.25204531494265	-3.83485520559311	-3.83485520559311	-3.83485520559311	4.45944440326412
MSM6J2R8	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	9.53081106145968	-4.2986231115183	6.45246939710346	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	8.91743277432892	-4.2986231115183	7.72028225564995	6.8569271643988	7.14281709282773	10.8306974013308	11.2550634570014	7.71925677539408	9.0621916521528	-4.2986231115183	-4.2986231115183	7.66621201980269	8.65645942824362	-4.2986231115183	13.7992719205713	5.98093506671654	-4.2986231115183	6.31857376429065	6.56270010602913	7.70662382653598	-4.2986231115183	8.19668415064299	2.97446948448122	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	6.33821742629207	-4.2986231115183	8.38368681859348	-4.2986231115183	-4.2986231115183	-4.2986231115183	5.56044222346508	-4.2986231115183	-4.2986231115183	5.8086620607345	-4.2986231115183	-4.2986231115183	4.68744807585616	7.08738901312898	-4.2986231115183	3.04803205165824	5.53824375367593	7.12395085902091	-4.2986231115183	-4.2986231115183	2.74976329720358	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	8.49473885303581	6.68209986392635	9.33583428489855	6.44559075602199	5.37110221055547	9.30931084892859	-4.2986231115183	9.33512693223819	6.60441117394269	-4.2986231115183	5.69200497633283	-4.2986231115183	-4.2986231115183	10.894504518551	-4.2986231115183	3.09217541021737	-4.2986231115183	5.92044131066312	-4.2986231115183	-4.2986231115183	7.89208713429868	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	-4.2986231115183	7.07952446999468	-4.2986231115183	-4.2986231115183	-4.2986231115183	4.52178095396734	4.89771975081403	-4.2986231115183	5.45118864841378
MSM6J2RO	-5.73643969501215	-5.73643969501215	-5.73643969501215	-5.73643969501215	5.39318813774492	-5.73643969501215	-5.73643969501215	-5.73643969501215	8.38526134320628	5.76310666758044	8.54389296624805	5.40890875669247	7.39704362601129	7.7969877536786	-5.73643969501215	7.56674578222889	7.56924640451949	6.72702719255178	-5.73643969501215	7.198608076066	8.10354979417767	9.52822522791227	-5.73643969501215	9.44082941793686	4.1985949730221	7.19766694722116	4.86818800901284	7.08951295919876	-5.73643969501215	12.3128479074863	6.01045847376936	3.83791859515802	8.75500118024474	6.97542894688737	8.53433578409288	7.78224175025619	-5.73643969501215	-5.73643969501215	-5.73643969501215	-5.73643969501215	-5.73643969501215	-5.73643969501215	-5.73643969501215	3.95947002931385	-5.73643969501215	-5.73643969501215	1.4111195761773	-5.73643969501215	7.5220110557132	4.65258644206308	2.11171339118737	5.61303699652468	1.44210578875155	6.1711662659639	-5.73643969501215	5.03857132251559	-5.73643969501215	3.76365559957674	-5.73643969501215	4.98132801198195	-5.73643969501215	3.7309431132837	4.03414483885975	4.58051420351762	-5.73643969501215	-5.73643969501215	5.50429639679679	-5.73643969501215	-5.73643969501215	-5.73643969501215	-5.73643969501215	-5.73643969501215	-5.73643969501215	-5.73643969501215	-5.73643969501215	-5.73643969501215	8.54987479686863	7.41674576403009	5.11116774131681	7.24203252653706	6.97443345968013	-5.73643969501215	7.74881665426402	5.54191467224487	-5.73643969501215	4.33556625417424	-5.73643969501215	-5.73643969501215	8.98439407080751	1.23990837543559	4.66724722204867	-5.73643969501215	5.64877739063634	-5.73643969501215	6.23246019855988	6.89084344683992	5.5572221818423	2.87806167887108	-5.73643969501215	-5.73643969501215	-5.73643969501215	-5.73643969501215	-5.73643969501215	1.84477013118419	-5.73643969501215	-5.73643969501215	7.11227862840376	-5.73643969501215	-5.73643969501215	-5.73643969501215	-5.73643969501215	-5.73643969501215	-5.73643969501215	3.24461329088933	-5.73643969501215	-5.73643969501215	-5.73643969501215	1.53665290098737	-5.73643969501215	-5.73643969501215	-5.73643969501215	-5.73643969501215
MSM6J2SE	6.72457797457961	6.14535058426815	4.2135985598057	1.09721794908571	6.52143694505665	-5.86974918952828	-5.86974918952828	2.02045902358168	9.95328267772874	-5.86974918952828	-5.86974918952828	-5.86974918952828	-5.86974918952828	-5.86974918952828	-5.86974918952828	9.65477869813389	-5.86974918952828	9.20308847680921	3.96711767566596	7.91691014580095	10.6938864690525	10.9114380128504	7.22904049905693	-5.86974918952828	-5.86974918952828	-5.86974918952828	-5.86974918952828	7.4283491002752	-5.86974918952828	-5.86974918952828	8.99435358691024	3.47520948417267	-5.86974918952828	-5.86974918952828	8.89216259500162	-5.86974918952828	10.0387582450273	-5.86974918952828	-5.86974918952828	-5.86974918952828	-5.86974918952828	-5.86974918952828	-5.86974918952828	5.91755271931956	7.08137736775855	7.7936830398049	4.29344525362911	-5.86974918952828	-5.86974918952828	6.94484096650973	5.20033634946706	5.6146842040407	-5.86974918952828	5.95397166527318	5.6248188034057	-5.86974918952828	-5.86974918952828	6.70964753077765	-5.86974918952828	5.85579260953605	-5.86974918952828	-5.86974918952828	5.48113958259057	-5.86974918952828	3.51462851965416	7.34143243149856	5.79194966638796	2.2412786486654	-5.86974918952828	6.55063209415327	-5.86974918952828	6.43974158645037	4.04274765716544	1.99773937917085	5.71466868714058	-5.86974918952828	8.00118756062371	7.45064667906293	5.01151922439152	2.83988089242301	1.23767628458243	-5.86974918952828	-5.86974918952828	-5.86974918952828	3.20259268429062	-5.86974918952828	3.73876309306193	5.14314221275416	6.22930044805816	7.48428289655012	-5.86974918952828	0.495001567323635	-5.86974918952828	-5.86974918952828	-5.86974918952828	8.70386776287991	-5.86974918952828	7.72832773447248	-5.86974918952828	5.74257807314953	-5.86974918952828	-5.86974918952828	-5.86974918952828	-5.86974918952828	-5.86974918952828	-5.86974918952828	-5.86974918952828	4.7196343168536	-5.86974918952828	-5.86974918952828	-5.86974918952828	-5.86974918952828	-5.86974918952828	6.84359577424852	-5.86974918952828	5.77219374563021	-5.86974918952828	6.83431001052474	-5.86974918952828	-5.86974918952828	5.52417875259447	10.0346445720149
